x y z charge scale scaleCoul Type
 0 883 7.21381  4.29955  25.0687 0.688597 1 1 4
 0 884 8.30594  8.59966  20.2113 -0.189726 1 1 3
 0 885 15.5545  1.09384  22.4457 -0.189706 1 1 3
 0 886 17.6254  3.75291  18.18 -0.189705 1 1 3
 0 887 6.23509  5.94059  24.477 -0.189705 1 1 3
 0 888 15.9479  8.2411  20.5692 -0.19279 1 1 3
 0 889 7.91257  1.4524  22.0878 -0.192839 1 1 3
 0 890 9.98343  3.39435  17.8221 -0.192842 1 1 3
 0 891 13.877  6.29915  24.8349 -0.19284 1 1 3
 0 892 16.6343  6.86041  18.9784 -0.317825 1 1 3
 0 893 7.2262  2.8331  23.6786 -0.317856 1 1 3
 0 894 9.29706  2.01366  19.4129 -0.317783 1 1 3
 0 895 14.5634  7.67985  23.2441 -0.317845 1 1 3
 0 896 10.6464  0.74978  22.2867 -0.498914 1 1 2
 0 897 13.214  8.94372  20.3703 -0.498913 1 1 2
 0 898 11.1432  5.59653  24.636 -0.498917 1 1 2
 0 899 12.7173  4.09698  18.021 -0.498914 1 1 2
 0 900 12.7821  0.308322  22.8384 -0.504972 1 1 2
 0 901 11.0783  9.38517  19.8186 -0.504996 1 1 2
 0 902 9.00747  5.15507  24.0843 -0.504964 1 1 2
 0 903 14.853  4.53843  18.5727 -0.504947 1 1 2
 0 904 8.69033  7.75886  19.2531 0.1511 1 1 1
 0 905 15.1701  1.93464  23.4039 0.151084 1 1 1
 0 906 17.241  2.91211  19.1382 0.151075 1 1 1
 0 907 6.61948  6.78139  23.5188 0.15109 1 1 1
 0 908 15.6266  7.19484  19.8174 0.163631 1 1 1
 0 909 8.23389  2.49866  22.8396 0.163688 1 1 1
 0 910 10.3047  2.34809  18.5739 0.163655 1 1 1
 0 911 13.5557  7.34541  24.0831 0.163692 1 1 1
 0 912 11.8112  0.304047  22.0372 0.467519 1 1 1
 0 913 12.0493  9.38945  20.6198 0.467537 1 1 1
 0 914 9.97844  5.1508  24.8855 0.467506 1 1 1
 0 915 13.882  4.5427  17.7715 0.46749 1 1 1
 0 916 9.66314  7.81478  18.7788 0.115606 1 1 0
 0 917 14.1973  1.87872  23.8783 0.115616 1 1 0
 0 918 16.2682  2.96803  19.6126 0.115601 1 1 0
 0 919 7.59229  6.72547  23.0445 0.11561 1 1 0
 0 920 14.6719  6.68665  19.8717 0.117813 1 1 0
 0 921 9.18859  3.00685  22.7854 0.117793 1 1 0
 0 922 11.2594  1.8399  18.5197 0.117796 1 1 0
 0 923 12.601  7.8536  24.1374 0.117789 1 1 0
 0 924 17.5681  10.2407  3.74015 0.688558 1 1 4
 0 925 22.8592  18.8398  4.79126 0.688576 1 1 4
 0 926 24.9301  15.0874  0.525558 0.688578 1 1 4
 0 927 15.4972  13.993  8.00585 0.688597 1 1 4
 0 928 16.5894  18.2932  3.1485 -0.189726 1 1 3
 0 929 23.8379  10.7873  5.38291 -0.189706 1 1 3
 0 930 25.9088  13.4464  1.1172 -0.189705 1 1 3
 0 931 14.5185  15.6341  7.41421 -0.189705 1 1 3
 0 932 24.2313  17.9346  3.50637 -0.19279 1 1 3
 0 933 16.196  11.1459  5.02503 -0.192839 1 1 3
 0 934 18.2668  13.0879  0.759327 -0.192842 1 1 3
 0 935 22.1604  15.9926  7.77208 -0.19284 1 1 3
 0 936 24.9177  16.5539  1.9156 -0.317825 1 1 3
 0 937 15.5096  12.5266  6.61581 -0.317856 1 1 3
 0 938 17.5805  11.7072  2.35011 -0.317783 1 1 3
 0 939 22.8468  17.3733  6.1813 -0.317845 1 1 3
 0 940 18.9298  10.4433  5.2239 -0.498914 1 1 2
 0 941 21.4975  18.6372  3.30751 -0.498913 1 1 2
 0 942 19.4266  15.29  7.57321 -0.498917 1 1 2
 0 943 21.0007  13.7905  0.958189 -0.498914 1 1 2
 0 944 21.0656  10.0018  5.77558 -0.504972 1 1 2
 0 945 19.3617  19.0787  2.75582 -0.504996 1 1 2
 0 946 17.2909  14.8486  7.02153 -0.504964 1 1 2
 0 947 23.1364  14.2319  1.50988 -0.504947 1 1 2
 0 948 16.9737  17.4524  2.19031 0.1511 1 1 1
 0 949 23.4535  11.6281  6.3411 0.151084 1 1 1
 0 950 25.5244  12.6056  2.0754 0.151075 1 1 1
 0 951 14.9029  16.4749  6.45601 0.15109 1 1 1
 0 952 23.91  16.8883  2.7546 0.163631 1 1 1
 0 953 16.5173  12.1922  5.7768 0.163688 1 1 1
 0 954 18.5882  12.0416  1.5111 0.163655 1 1 1
 0 955 21.8391  17.0389  7.02031 0.163692 1 1 1
 0 956 20.0946  9.99755  4.9744 0.467519 1 1 1
 0 957 20.3327  19.083  3.55701 0.467537 1 1 1
 0 958 18.2619  14.8443  7.82271 0.467506 1 1 1
 0 959 22.1654  14.2362  0.708696 0.46749 1 1 1
 0 960 17.9466  17.5083  1.71596 0.115606 1 1 0
 0 961 22.4807  11.5722  6.81545 0.115616 1 1 0
 0 962 24.5516  12.6615  2.54974 0.115601 1 1 0
 0 963 15.8757  16.419  5.98167 0.11561 1 1 0
 0 964 22.9553  16.3801  2.80885 0.117813 1 1 0
 0 965 17.472  12.7003  5.72256 0.117793 1 1 0
 0 966 19.5429  11.5334  1.45686 0.117796 1 1 0
 0 967 20.8844  17.5471  7.07455 0.117789 1 1 0
 0 968 13.4264  10.2407  12.2716 0.688558 1 1 4
 0 969 18.7175  18.8398  13.3227 0.688576 1 1 4
 0 970 20.7884  15.0874  9.05697 0.688578 1 1 4
 0 971 11.3555  13.993  16.5373 0.688597 1 1 4
 0 972 12.4476  18.2932  11.6799 -0.189726 1 1 3
 0 973 19.6962  10.7873  13.9143 -0.189706 1 1 3
 0 974 21.7671  13.4464  9.64861 -0.189705 1 1 3
 0 975 10.3768  15.6341  15.9456 -0.189705 1 1 3
 0 976 20.0896  17.9346  12.0378 -0.19279 1 1 3
 0 977 12.0543  11.1459  13.5564 -0.192839 1 1 3
 0 978 14.1251  13.0879  9.29073 -0.192842 1 1 3
 0 979 18.0187  15.9926  16.3035 -0.19284 1 1 3
 0 980 20.776  16.5539  10.447 -0.317825 1 1 3
 0 981 11.3679  12.5266  15.1472 -0.317856 1 1 3
 0 982 13.4388  11.7072  10.8815 -0.317783 1 1 3
 0 983 18.7051  17.3733  14.7127 -0.317845 1 1 3
 0 984 14.7881  10.4433  13.7553 -0.498914 1 1 2
 0 985 17.3557  18.6372  11.8389 -0.498913 1 1 2
 0 986 15.2849  15.29  16.1046 -0.498917 1 1 2
 0 987 16.859  13.7905  9.4896 -0.498914 1 1 2
 0 988 16.9239  10.0018  14.307 -0.504972 1 1 2
 0 989 15.22  19.0787  11.2872 -0.504996 1 1 2
 0 990 13.1492  14.8486  15.5529 -0.504964 1 1 2
 0 991 18.9947  14.2319  10.0413 -0.504947 1 1 2
 0 992 12.832  17.4524  10.7217 0.1511 1 1 1
 0 993 19.3118  11.6281  14.8725 0.151084 1 1 1
 0 994 21.3827  12.6056  10.6068 0.151075 1 1 1
 0 995 10.7612  16.4749  14.9874 0.15109 1 1 1
 0 996 19.7683  16.8883  11.286 0.163631 1 1 1
 0 997 12.3756  12.1922  14.3082 0.163688 1 1 1
 0 998 14.4465  12.0416  10.0425 0.163655 1 1 1
 0 999 17.6974  17.0389  15.5517 0.163692 1 1 1
 0 1000 15.9529  9.99755  13.5058 0.467519 1 1 1
 0 1001 16.191  19.083  12.0884 0.467537 1 1 1
 0 1002 14.1202  14.8443  16.3541 0.467506 1 1 1
 0 1003 18.0237  14.2362  9.2401 0.46749 1 1 1
 0 1004 13.8049  17.5083  10.2474 0.115606 1 1 0
 0 1005 18.339  11.5722  15.3469 0.115616 1 1 0
 0 1006 20.4099  12.6615  11.0812 0.115601 1 1 0
 0 1007 11.734  16.419  14.5131 0.11561 1 1 0
 0 1008 18.8136  16.3801  11.3403 0.117813 1 1 0
 0 1009 13.3303  12.7003  14.254 0.117793 1 1 0
 0 1010 15.4012  11.5334  9.98826 0.117796 1 1 0
 0 1011 16.7427  17.5471  15.606 0.117789 1 1 0
 0 1012 9.28466  10.2407  20.803 0.688558 1 1 4
 0 1013 14.5758  18.8398  21.8541 0.688576 1 1 4
 0 1014 16.6467  15.0874  17.5884 0.688578 1 1 4
 0 1015 7.21381  13.993  25.0687 0.688597 1 1 4
 0 1016 8.30594  18.2932  20.2113 -0.189726 1 1 3
 0 1017 15.5545  10.7873  22.4457 -0.189706 1 1 3
 0 1018 17.6254  13.4464  18.18 -0.189705 1 1 3
 0 1019 6.23509  15.6341  24.477 -0.189705 1 1 3
 0 1020 15.9479  17.9346  20.5692 -0.19279 1 1 3
 0 1021 7.91257  11.1459  22.0878 -0.192839 1 1 3
 0 1022 9.98343  13.0879  17.8221 -0.192842 1 1 3
 0 1023 13.877  15.9926  24.8349 -0.19284 1 1 3
 0 1024 16.6343  16.5539  18.9784 -0.317825 1 1 3
 0 1025 7.2262  12.5266  23.6786 -0.317856 1 1 3
 0 1026 9.29706  11.7072  19.4129 -0.317783 1 1 3
 0 1027 14.5634  17.3733  23.2441 -0.317845 1 1 3
 0 1028 10.6464  10.4433  22.2867 -0.498914 1 1 2
 0 1029 13.214  18.6372  20.3703 -0.498913 1 1 2
 0 1030 11.1432  15.29  24.636 -0.498917 1 1 2
 0 1031 12.7173  13.7905  18.021 -0.498914 1 1 2
 0 1032 12.7821  10.0018  22.8384 -0.504972 1 1 2
 0 1033 11.0783  19.0787  19.8186 -0.504996 1 1 2
 0 1034 9.00747  14.8486  24.0843 -0.504964 1 1 2
 0 1035 14.853  14.2319  18.5727 -0.504947 1 1 2
 0 1036 8.69033  17.4524  19.2531 0.1511 1 1 1
 0 1037 15.1701  11.6281  23.4039 0.151084 1 1 1
 0 1038 17.241  12.6056  19.1382 0.151075 1 1 1
 0 1039 6.61948  16.4749  23.5188 0.15109 1 1 1
 0 1040 15.6266  16.8883  19.8174 0.163631 1 1 1
 0 1041 8.23389  12.1922  22.8396 0.163688 1 1 1
 0 1042 10.3047  12.0416  18.5739 0.163655 1 1 1
 0 1043 13.5557  17.0389  24.0831 0.163692 1 1 1
 0 1044 11.8112  9.99755  22.0372 0.467519 1 1 1
 0 1045 12.0493  19.083  20.6198 0.467537 1 1 1
 0 1046 9.97844  14.8443  24.8855 0.467506 1 1 1
 0 1047 13.882  14.2362  17.7715 0.46749 1 1 1
 0 1048 9.66314  17.5083  18.7788 0.115606 1 1 0
 0 1049 14.1973  11.5722  23.8783 0.115616 1 1 0
 0 1050 16.2682  12.6615  19.6126 0.115601 1 1 0
 0 1051 7.59229  16.419  23.0445 0.11561 1 1 0
 0 1052 14.6719  16.3801  19.8717 0.117813 1 1 0
 0 1053 9.18859  12.7003  22.7854 0.117793 1 1 0
 0 1054 11.2594  11.5334  18.5197 0.117796 1 1 0
 0 1055 12.601  17.5471  24.1374 0.117789 1 1 0
 0 1056 17.5681  19.9342  3.74015 0.688558 1 1 4
 0 1057 22.8592  28.5333  4.79126 0.688576 1 1 4
 0 1058 24.9301  24.7809  0.525558 0.688578 1 1 4
 0 1059 15.4972  23.6865  8.00585 0.688597 1 1 4
 0 1060 16.5894  27.9867  3.1485 -0.189726 1 1 3
 0 1061 23.8379  20.4808  5.38291 -0.189706 1 1 3
 0 1062 25.9088  23.1399  1.1172 -0.189705 1 1 3
 0 1063 14.5185  25.3276  7.41421 -0.189705 1 1 3
 0 1064 24.2313  27.6281  3.50637 -0.19279 1 1 3
 0 1065 16.196  20.8394  5.02503 -0.192839 1 1 3
 0 1066 18.2668  22.7814  0.759327 -0.192842 1 1 3
 0 1067 22.1604  25.6861  7.77208 -0.19284 1 1 3
 0 1068 24.9177  26.2474  1.9156 -0.317825 1 1 3
 0 1069 15.5096  22.2201  6.61581 -0.317856 1 1 3
 0 1070 17.5805  21.4007  2.35011 -0.317783 1 1 3
 0 1071 22.8468  27.0668  6.1813 -0.317845 1 1 3
 0 1072 18.9298  20.1368  5.2239 -0.498914 1 1 2
 0 1073 21.4975  28.3307  3.30751 -0.498913 1 1 2
 0 1074 19.4266  24.9835  7.57321 -0.498917 1 1 2
 0 1075 21.0007  23.484  0.958189 -0.498914 1 1 2
 0 1076 21.0656  19.6953  5.77558 -0.504972 1 1 2
 0 1077 19.3617  28.7722  2.75582 -0.504996 1 1 2
 0 1078 17.2909  24.5421  7.02153 -0.504964 1 1 2
 0 1079 23.1364  23.9254  1.50988 -0.504947 1 1 2
 0 1080 16.9737  27.1459  2.19031 0.1511 1 1 1
 0 1081 23.4535  21.3216  6.3411 0.151084 1 1 1
 0 1082 25.5244  22.2991  2.0754 0.151075 1 1 1
 0 1083 14.9029  26.1684  6.45601 0.15109 1 1 1
 0 1084 23.91  26.5818  2.7546 0.163631 1 1 1
 0 1085 16.5173  21.8857  5.7768 0.163688 1 1 1
 0 1086 18.5882  21.7351  1.5111 0.163655 1 1 1
 0 1087 21.8391  26.7324  7.02031 0.163692 1 1 1
 0 1088 20.0946  19.691  4.9744 0.467519 1 1 1
 0 1089 20.3327  28.7764  3.55701 0.467537 1 1 1
 0 1090 18.2619  24.5378  7.82271 0.467506 1 1 1
 0 1091 22.1654  23.9297  0.708696 0.46749 1 1 1
 0 1092 17.9466  27.2018  1.71596 0.115606 1 1 0
 0 1093 22.4807  21.2657  6.81545 0.115616 1 1 0
 0 1094 24.5516  22.355  2.54974 0.115601 1 1 0
 0 1095 15.8757  26.1125  5.98167 0.11561 1 1 0
 0 1096 22.9553  26.0736  2.80885 0.117813 1 1 0
 0 1097 17.472  22.3938  5.72256 0.117793 1 1 0
 0 1098 19.5429  21.2269  1.45686 0.117796 1 1 0
 0 1099 20.8844  27.2406  7.07455 0.117789 1 1 0
 0 1100 13.4264  19.9342  12.2716 0.688558 1 1 4
 0 1101 18.7175  28.5333  13.3227 0.688576 1 1 4
 0 1102 20.7884  24.7809  9.05697 0.688578 1 1 4
 0 1103 11.3555  23.6865  16.5373 0.688597 1 1 4
 0 1104 12.4476  27.9867  11.6799 -0.189726 1 1 3
 0 1105 19.6962  20.4808  13.9143 -0.189706 1 1 3
 0 1106 21.7671  23.1399  9.64861 -0.189705 1 1 3
 0 1107 10.3768  25.3276  15.9456 -0.189705 1 1 3
 0 1108 20.0896  27.6281  12.0378 -0.19279 1 1 3
 0 1109 12.0543  20.8394  13.5564 -0.192839 1 1 3
 0 1110 14.1251  22.7814  9.29073 -0.192842 1 1 3
 0 1111 18.0187  25.6861  16.3035 -0.19284 1 1 3
 0 1112 20.776  26.2474  10.447 -0.317825 1 1 3
 0 1113 11.3679  22.2201  15.1472 -0.317856 1 1 3
 0 1114 13.4388  21.4007  10.8815 -0.317783 1 1 3
 0 1115 18.7051  27.0668  14.7127 -0.317845 1 1 3
 0 1116 14.7881  20.1368  13.7553 -0.498914 1 1 2
 0 1117 17.3557  28.3307  11.8389 -0.498913 1 1 2
 0 1118 15.2849  24.9835  16.1046 -0.498917 1 1 2
 0 1119 16.859  23.484  9.4896 -0.498914 1 1 2
 0 1120 16.9239  19.6953  14.307 -0.504972 1 1 2
 0 1121 15.22  28.7722  11.2872 -0.504996 1 1 2
 0 1122 13.1492  24.5421  15.5529 -0.504964 1 1 2
 0 1123 18.9947  23.9254  10.0413 -0.504947 1 1 2
 0 1124 12.832  27.1459  10.7217 0.1511 1 1 1
 0 1125 19.3118  21.3216  14.8725 0.151084 1 1 1
 0 1126 21.3827  22.2991  10.6068 0.151075 1 1 1
 0 1127 10.7612  26.1684  14.9874 0.15109 1 1 1
 0 1128 19.7683  26.5818  11.286 0.163631 1 1 1
 0 1129 12.3756  21.8857  14.3082 0.163688 1 1 1
 0 1130 14.4465  21.7351  10.0425 0.163655 1 1 1
 0 1131 17.6974  26.7324  15.5517 0.163692 1 1 1
 0 1132 15.9529  19.691  13.5058 0.467519 1 1 1
 0 1133 16.191  28.7764  12.0884 0.467537 1 1 1
 0 1134 14.1202  24.5378  16.3541 0.467506 1 1 1
 0 1135 18.0237  23.9297  9.2401 0.46749 1 1 1
 0 1136 13.8049  27.2018  10.2474 0.115606 1 1 0
 0 1137 18.339  21.2657  15.3469 0.115616 1 1 0
 0 1138 20.4099  22.355  11.0812 0.115601 1 1 0
 0 1139 11.734  26.1125  14.5131 0.11561 1 1 0
 0 1140 18.8136  26.0736  11.3403 0.117813 1 1 0
 0 1141 13.3303  22.3938  14.254 0.117793 1 1 0
 0 1142 15.4012  21.2269  9.98826 0.117796 1 1 0
 0 1143 16.7427  27.2406  15.606 0.117789 1 1 0
 0 1144 9.28466  19.9342  20.803 0.688558 1 1 4
 0 1145 14.5758  28.5333  21.8541 0.688576 1 1 4
 0 1146 16.6467  24.7809  17.5884 0.688578 1 1 4
 0 1147 7.21381  23.6865  25.0687 0.688597 1 1 4
 0 1148 8.30594  27.9867  20.2113 -0.189726 1 1 3
 0 1149 15.5545  20.4808  22.4457 -0.189706 1 1 3
 0 1150 17.6254  23.1399  18.18 -0.189705 1 1 3
 0 1151 6.23509  25.3276  24.477 -0.189705 1 1 3
 0 1152 15.9479  27.6281  20.5692 -0.19279 1 1 3
 0 1153 7.91257  20.8394  22.0878 -0.192839 1 1 3
 0 1154 9.98343  22.7814  17.8221 -0.192842 1 1 3
 0 1155 13.877  25.6861  24.8349 -0.19284 1 1 3
 0 1156 16.6343  26.2474  18.9784 -0.317825 1 1 3
 0 1157 7.2262  22.2201  23.6786 -0.317856 1 1 3
 0 1158 9.29706  21.4007  19.4129 -0.317783 1 1 3
 0 1159 14.5634  27.0668  23.2441 -0.317845 1 1 3
 0 1160 10.6464  20.1368  22.2867 -0.498914 1 1 2
 0 1161 13.214  28.3307  20.3703 -0.498913 1 1 2
 0 1162 11.1432  24.9835  24.636 -0.498917 1 1 2
 0 1163 12.7173  23.484  18.021 -0.498914 1 1 2
 0 1164 12.7821  19.6953  22.8384 -0.504972 1 1 2
 0 1165 11.0783  28.7722  19.8186 -0.504996 1 1 2
 0 1166 9.00747  24.5421  24.0843 -0.504964 1 1 2
 0 1167 14.853  23.9254  18.5727 -0.504947 1 1 2
 0 1168 8.69033  27.1459  19.2531 0.1511 1 1 1
 0 1169 15.1701  21.3216  23.4039 0.151084 1 1 1
 0 1170 17.241  22.2991  19.1382 0.151075 1 1 1
 0 1171 6.61948  26.1684  23.5188 0.15109 1 1 1
 0 1172 15.6266  26.5818  19.8174 0.163631 1 1 1
 0 1173 8.23389  21.8857  22.8396 0.163688 1 1 1
 0 1174 10.3047  21.7351  18.5739 0.163655 1 1 1
 0 1175 13.5557  26.7324  24.0831 0.163692 1 1 1
 0 1176 11.8112  19.691  22.0372 0.467519 1 1 1
 0 1177 12.0493  28.7764  20.6198 0.467537 1 1 1
 0 1178 9.97844  24.5378  24.8855 0.467506 1 1 1
 0 1179 13.882  23.9297  17.7715 0.46749 1 1 1
 0 1180 9.66314  27.2018  18.7788 0.115606 1 1 0
 0 1181 14.1973  21.2657  23.8783 0.115616 1 1 0
 0 1182 16.2682  22.355  19.6126 0.115601 1 1 0
 0 1183 7.59229  26.1125  23.0445 0.11561 1 1 0
 0 1184 14.6719  26.0736  19.8717 0.117813 1 1 0
 0 1185 9.18859  22.3938  22.7854 0.117793 1 1 0
 0 1186 11.2594  21.2269  18.5197 0.117796 1 1 0
 0 1187 12.601  27.2406  24.1374 0.117789 1 1 0
